FileName,md5Hash,Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
VirusShare_615ae37db0737b3542fd49b30c4691fc,615ae37db0737b3542fd49b30c4691fc,332,0,0,8,6,0,0,0,9,0,8,1048576,0,12904,0,0
autochk (3).exe,df9c1a8e36dd351b7099d9cb04cfd39d,34404,84,631248,10,10,0,0,615536,14,10,6,524288,16736,275856,0,1
VirusShare_95b20bd853d414be33a48a90e56aacae,95b20bd853d414be33a48a90e56aacae,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_2d9c5e1358a957ea21f6639ae78857de,2d9c5e1358a957ea21f6639ae78857de,332,0,61696,1,4,0,0,4096,6,0,3,1048576,0,7052,0,0
VirusShare_195c29877397c9c92c8a0421d716b840,195c29877397c9c92c8a0421d716b840,332,0,0,0,4,53716,128,0,2,25,3,0,1,176,0,0
VirtualTouchpadUI (2).dll,91fcdc6ce693ae46cba04ce1ab4d70da,34404,84,256960,0,6,312688,124,217088,14,10,6,1048576,16736,0,0,1
VirusShare_7df205a0126b2f5cc5c9efa80a080136,7df205a0126b2f5cc5c9efa80a080136,332,0,0,0,5,0,0,200704,9,0,5,1048576,0,2824,0,0
Microsoft.VisualStudio.Shell.UI.Internal.resources.dll,468bd73ca0103ae1f1c01adf8a86d516,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1336,0,1
VirusShare_ff111a74a2014bba7fc563b50c983bd0,ff111a74a2014bba7fc563b50c983bd0,332,0,0,0,4,0,0,0,0,57,2,0,1,174,0,0
grpconv (2).exe,10b6f46cf27c3e599496b4a84c7c7799,332,84,5952,10,10,0,0,36864,14,10,5,262144,49472,3848,0,1
VirusShare_6e8ba510a6a78700175e46fa7e0ea8ad,6e8ba510a6a78700175e46fa7e0ea8ad,332,0,0,0,4,0,0,322780,2,50,7,1048576,0,37040,0,0
FileTracker32 (2).dll,7570fba7c0b6f7259047f01fa947e32f,332,84,34208,10,6,199504,320,208896,14,10,7,1048576,320,960,0,1
VirusShare_94b5cd6221ee97ad5e18e61d2f9c028b,94b5cd6221ee97ad5e18e61d2f9c028b,332,0,0,0,5,0,0,0,10,0,4,1048576,32768,4360,0,0
WmiPrvSE (9).exe,4f82183e28456503eb8e4dc1e16ac852,332,28,5008,6,6,0,0,4096,9,0,4,262144,33088,1744,0,1
VirusShare_13c638852df02d8ffddec6e227b7bc90,13c638852df02d8ffddec6e227b7bc90,332,0,0,0,5,0,0,20480,9,0,33,1048576,32768,1056,0,0
omadmapi (2).dll,4fd573a66b1bc3ba429240b0e36c6fbc,332,84,18464,10,10,101216,760,106496,14,10,6,262144,16704,5080,0,1
VirusShare_92d57caebf6a443b6705a07720544732,92d57caebf6a443b6705a07720544732,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_c058abbcce31ab5e186958f6c5db916e,c058abbcce31ab5e186958f6c5db916e,332,0,0,0,4,0,0,270664,2,50,5,1048576,0,2012,0,0
mfvdsp (5).dll,6109b9785a543bdb37ada5db3a663544,332,28,4496,6,6,62288,163,4096,9,0,4,262144,320,1696,0,1
VirusShare_e4f245111677026dbd3b71a3ab00c515,e4f245111677026dbd3b71a3ab00c515,332,0,0,0,4,0,0,30676,2,50,4,1048576,0,6660,0,0
VirusShare_00d47e7738c972700d66c80d973ca1ba,00d47e7738c972700d66c80d973ca1ba,332,0,0,0,5,0,0,81920,10,0,4,1048576,32768,5206,0,0
VirusShare_8942fbb2806022376ae9966a9e33ba6b,8942fbb2806022376ae9966a9e33ba6b,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,102636,0,0
Windows.StateRepositoryUpgrade (5).dll,67d7c899059b96f80717dd8a86a37537,34404,84,124640,10,10,131616,112,102920,14,10,7,262144,16736,34960,0,1
Qt5Qml (8).dll,d1b7235d2da8ddb5bc195406385fdfe8,34404,84,2467584,5,6,2654976,287672,2121728,14,0,8,1048576,352,1280,1,1
VirusShare_933bd6540bc595d0087a7ccc19af7161,933bd6540bc595d0087a7ccc19af7161,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,998412,0,0
vmware-remotemks.exe,1c9f792b95bb08b911ff922168ad5177,332,56,3327984,0,6,0,0,3325952,12,0,7,1048576,33088,1864,0,1
VirusShare_3625ca2e58ea405754b333903aa5c4f2,3625ca2e58ea405754b333903aa5c4f2,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,172464,0,0
api-ms-win-core-util-l1-1-0 (6).dll,1a0b16514aea8b07de1bc4718d46a943,332,84,4096,10,10,4336,313,0,14,10,2,262144,1344,1008,0,1
VirusShare_38bd1082f5e5f6c8fcdb6fa8329c027c,38bd1082f5e5f6c8fcdb6fa8329c027c,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,173536,0,0
icmp (2).dll,26ad5502f807ab7c43b65c45227076a6,332,84,4096,10,10,4192,428,0,14,10,2,262144,17728,984,0,1
Microsoft.TeamFoundation.Sync.Mapping.resources (5).dll,4d105fad3c6438f0ee738f69b224f128,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1336,0,1
javafx_iio.dll,e149093ee78884d3b5a8e78b81304e3b,332,28,119360,0,6,120208,508,110592,14,10,5,1048576,320,928,0,1
VirusShare_71ea1a7f944fe1405ddaebf16b56fd9d,71ea1a7f944fe1405ddaebf16b56fd9d,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,174472,0,0
label (5).exe,6c7aa9a09504e6b23315c23de9562f39,332,28,4480,6,6,0,0,4096,9,0,4,262144,33088,2024,0,1
SecHealthUI (3).exe,0fa648a99ee359eb7f1d8a84598f9d04,34404,84,3123776,0,6,3867744,116,2514944,14,10,6,1048576,49504,1040,0,1
Microsoft.Build.resources (20).dll,72a4f22482d3fd5442daec768d7f2766,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1136,0,1
VirusShare_4ea380cf12ef2047edb9cc4e97dd91c9,4ea380cf12ef2047edb9cc4e97dd91c9,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3152,0,0
VirusShare_8017572f8b96783e386309b6a31b273a,8017572f8b96783e386309b6a31b273a,332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,4728,0,0
msdtckrm (2).dll,6eaf246bc12db548ac65a4cefb14b547,34404,84,342512,10,10,352976,116,170272,14,10,7,262144,16736,1168,0,1
Microsoft.Mashup.Document.resources (85).dll,4acd505d22049daa0e9887e7a06fdbba,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1352,0,1
VirusShare_f6777c1796c840fba3df48e36c3a41b4,f6777c1796c840fba3df48e36c3a41b4,332,0,0,0,4,14928,68,4096,32,1,4,1048576,0,54344,0,0
VirusShare_3dce701b551986f1d250287b15f4642e,3dce701b551986f1d250287b15f4642e,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
VirusShare_23a5a98d193ab70ea7d97ec5b322f6a0,23a5a98d193ab70ea7d97ec5b322f6a0,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_7afdcbeac6d53b6bdf31d245b3251e6b,7afdcbeac6d53b6bdf31d245b3251e6b,332,0,0,0,5,0,0,8192,9,0,6,1048576,1024,2640,0,0
SPTIP (5).DLL,bb9a30de650d4ca0ab4681a0f0f58bfb,332,28,4784,6,6,107104,162,4096,9,0,4,262144,320,17336,0,1
VirusShare_40b8712390c8669c8c30e79e99f5c3b4,40b8712390c8669c8c30e79e99f5c3b4,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,49440,0,0
VBoxSharedFolders.dll,cab8e86d65f0eed2ff3e98d8a36ff1f5,34404,28,29552,502,5,36352,88,28672,10,0,6,1048576,448,984,0,1
VirusShare_15370f4ad21c864b97ec62c9058bd465,15370f4ad21c864b97ec62c9058bd465,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
KBDMYAN (3).DLL,7bbbb530f4b66fc405103769c0b061e5,34404,84,11936,10,10,11840,84,0,14,10,4,262144,16736,1032,0,1
VirusShare_c4ce1a4e9ec418573703b7155d395001,c4ce1a4e9ec418573703b7155d395001,332,0,0,6,10,318308,128,0,6,0,3,0,0,2712,0,0
VirusShare_b79f6a999f02be17172e9228799ef8fb,b79f6a999f02be17172e9228799ef8fb,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,13972,0,0
Microsoft.VisualStudio.Platform.SearchProviders.ni.dll,13703e1a4cab17d54f19cc5e40c38290,332,56,260108,0,5,0,0,0,11,0,4,0,34112,1338,0,1
VirusShare_0d5c3605eced8767167bbc7e5e0d03c0,0d5c3605eced8767167bbc7e5e0d03c0,332,28,91888,0,5,0,0,86016,9,0,5,1048576,33088,52120,0,0
VirusShare_541e1f7d6a3737595d112d2bf88e9c30,541e1f7d6a3737595d112d2bf88e9c30,332,28,98768,0,4,157184,126,98304,3,10,5,1048576,0,19860,0,0
VirusShare_2d500a92192cf1027ec91142b018d7db,2d500a92192cf1027ec91142b018d7db,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
Microsoft.VisualStudio.ProductKeyDialog.ni.dll,f00ce43fd08bac30712074d1da20779d,332,56,723648,0,5,0,0,0,11,0,4,0,34112,1148,0,1
VirusShare_fe7bfd74d5048cb69141724e8fb1a4a2,fe7bfd74d5048cb69141724e8fb1a4a2,332,0,0,0,5,0,0,32768,9,0,10,1048576,32768,568,0,0
sppnp (2).dll,032ec0e2d823d0dac5c588e8e3e894f8,34404,84,159152,10,10,165488,196,127528,14,10,6,262144,16736,1288,0,1
VirusShare_2fb33f14c1c2d370fb411a533c3d75d0,2fb33f14c1c2d370fb411a533c3d75d0,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_f695aedb294f1ae9f7fc81938bf10491,f695aedb294f1ae9f7fc81938bf10491,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,172220,0,0
VirusShare_542593bde5be79a812ecf3c0d062f8b0,542593bde5be79a812ecf3c0d062f8b0,332,28,6996,0,4,0,0,4096,6,0,3,1048576,0,11363,0,0
VirusShare_81553d5bedf66f036d7c0955545e5c40,81553d5bedf66f036d7c0955545e5c40,332,0,0,0,4,0,0,0,0,0,5,1048576,0,184,0,0
VirusShare_bc7fc436115108c22e8057175e7204b5,bc7fc436115108c22e8057175e7204b5,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
VirusShare_f535df597716301bd92ca53c6b0dabee,f535df597716301bd92ca53c6b0dabee,332,0,0,0,5,0,0,4096,9,0,7,1048576,33792,6504,0,0
VirusShare_777ea0cfffbef9734c1ab1b816611c10,777ea0cfffbef9734c1ab1b816611c10,332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0,0
VirusShare_30cd1b5c86f09f8100383a34fb3ce119,30cd1b5c86f09f8100383a34fb3ce119,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_8864cf560af4f5c28c2411a0fc665b20,8864cf560af4f5c28c2411a0fc665b20,332,28,4912,5,5,0,0,4096,6,20,4,262144,34816,7320,0,0
VirusShare_d9c7b0e6a317ede9fda9e2e380fc0f80,d9c7b0e6a317ede9fda9e2e380fc0f80,332,0,0,0,4,32672,171,4096,8,0,6,1048576,64,125634,0,0
Microsoft.VisualStudio.Platform.WindowManagement.dll,d371bc38fa6542079dce543ece745daf,332,56,1003440,0,4,0,0,8192,48,0,3,1048576,34144,81120,0,1
VirusShare_1cc9c13183d1bb69e207f042d7dbe136,1cc9c13183d1bb69e207f042d7dbe136,332,0,0,0,5,0,0,4096,9,0,6,1048576,0,6912,0,0
VirusShare_8c0f7919b85d4c610c4aad9957330e0b,8c0f7919b85d4c610c4aad9957330e0b,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,1222848,0,0
Microsoft.Excel.MDXQueryGenerator.resources (8).dll,848d0d3157d8499854ff95fd257cf3b9,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1264,0,1
VirusShare_f1f7fb7649e73429eec8473a58edea28,f1f7fb7649e73429eec8473a58edea28,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_ab8c7318169adfd006d26754470e4d06,ab8c7318169adfd006d26754470e4d06,332,0,0,0,1,0,0,0,2,25,4,1048576,0,0,0,0
Microsoft.VisualStudio.Debugger.Parallel.Extension.dll,18a0529dfa15d7b98adcd0a5f9e8ba54,332,56,100300,0,4,0,0,8192,48,0,3,1048576,34144,1376,0,1
KBDCZ2 (6).DLL,74b50ee7e3777100cfc8338b0f3f61d4,34404,28,8896,6,6,8816,80,0,9,0,3,262144,320,1048,0,1
dmocx (3).dll,ff0a49c5d4a9de681d2bbe341a4ad5b0,34404,84,26832,10,10,30976,164,22928,14,10,6,262144,16736,20200,0,1
tedutil (2).dll,123209d20f79e9d7f4195c38278c12ec,452,84,47680,10,10,196224,621,225280,14,10,7,262144,16704,5328,0,1
VirusShare_3f13844d3de27e5f00cc55d8f5e9e359,3f13844d3de27e5f00cc55d8f5e9e359,332,0,0,0,5,0,0,16384,10,0,4,1048576,33088,19482,0,0
dbnmpntw (3).dll,e7b2546e45d18b18b4579be6b6e0a91b,34404,84,22336,10,10,23936,496,20960,14,10,6,262144,16736,1056,0,1
VirusShare_448460aa9d6c0b9b62fc4f925e5aa39c,448460aa9d6c0b9b62fc4f925e5aa39c,332,28,4096,0,5,0,0,73728,6,0,5,1048576,320,57120,0,0
DiagnosticsHub.StandardCollector.Proxy (3).dll,0f57c9308c31936636597f86aee65ecd,34404,84,28496,10,10,29744,268,23760,14,10,6,262144,16736,1160,0,1
Microsoft.Windows.Diagnosis.Commands.GetDiagInput.ni.dll,c884a2a31cbbcf30c02735142dad1745,332,56,26844,0,5,0,0,0,11,0,4,0,34112,1186,0,1
VirusShare_226bffe19ce794547b9dd6ae38f5ace2,226bffe19ce794547b9dd6ae38f5ace2,332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0,0
VirusShare_0c604c8593ab6b2ac27288990b1c63cb,0c604c8593ab6b2ac27288990b1c63cb,332,0,0,0,5,0,0,184320,9,0,4,1048576,32768,2496,0,0
cmstplua (5).dll,966968bd0b12fd585d4d627cb30090d7,332,28,4384,6,6,15776,166,4096,9,0,5,262144,320,2256,0,1
VirusShare_fd72e2dba6de2807e5034aa012465e9e,fd72e2dba6de2807e5034aa012465e9e,332,0,0,0,5,0,0,0,2,25,4,1048576,3,304944,0,0
VirusShare_0c8bd7bffec56f8db2bd8dc766036103,0c8bd7bffec56f8db2bd8dc766036103,332,0,0,0,4,0,0,278784,2,50,6,1048576,0,9724,0,0
VirusShare_6b98aa8c42ece906a03132cf8e0a6785,6b98aa8c42ece906a03132cf8e0a6785,332,0,0,0,4,0,0,0,2,25,6,0,1,512,0,0
shfusion (6).dll,449d46b95a41ffb44383ee98dd6e95a3,332,28,5392,8,5,82384,291,4096,8,0,4,1048576,0,2360,0,1
KBDFR.DLL,3e31c4cfc4ee81a8c100b563a13ec402,332,84,7920,10,10,7824,80,0,14,10,3,262144,17728,1024,0,1
VirusShare_0c3db34d5393b58e1a148b188fa296c0,0c3db34d5393b58e1a148b188fa296c0,332,28,374880,0,5,0,0,372736,9,0,6,1048576,33088,401312,0,0
Microsoft.TeamFoundation.Build.Workflow.resources (8).dll,baa1a548f5eb1969086e8b7798d0025c,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1344,0,1
dsrole (5).dll,7bdf66b3857284690f76441d84f4c891,332,28,4336,6,6,21568,520,4096,9,0,4,262144,320,1016,0,1
VirusShare_1f8a1965a4a83f8cb5a6acaad44828e0,1f8a1965a4a83f8cb5a6acaad44828e0,332,0,0,0,4,0,0,0,2,25,6,0,1,512,0,0
VirusShare_d83d2b876340528c72bd1374c61dc1b6,d83d2b876340528c72bd1374c61dc1b6,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,134184,0,0
VirusShare_be12a571a51aecad38065f7193d31400,be12a571a51aecad38065f7193d31400,332,28,4688,5,5,0,0,4096,6,20,4,262144,34816,1648,0,0
VirusShare_e36e97f5550a28889892aa751fd44f82,e36e97f5550a28889892aa751fd44f82,332,0,0,0,5,0,0,217088,9,0,10,1048576,0,0,0,0
qmldbg_server (2).dll,b88503228625692b55bead344b05052a,34404,28,39616,5,6,44928,124,32768,14,0,9,1048576,352,840,0,1
dhcpcore (3).dll,0f9ff9b4ee587eabc6125779815e4b42,332,84,17824,10,10,257664,182,266240,14,10,6,262144,16704,35160,0,1
winjson (2).dll,3097a4624793b3c28d51e10c06ffa1c5,34404,84,120480,10,10,131952,144,103952,14,10,7,262144,16736,4752,0,1
VirusShare_dfa57a686e8d56314e723b8025738d43,dfa57a686e8d56314e723b8025738d43,332,0,0,0,5,0,0,8192,9,0,6,1048576,32768,29264,0,0
VirusShare_14d30953abf80b6e606cd04aba480520,14d30953abf80b6e606cd04aba480520,332,0,0,0,5,0,0,200704,9,0,5,1048576,0,3840,0,0
PnPUnattend (2).exe,c2a0c155c63f63f5a8275b3435452f6b,34404,84,48000,10,10,0,0,37136,14,10,6,524288,49504,2056,0,1
passwd.exe,7af2104c3027bc5a863c0f38598f8ff7,34404,28,24576,0,4,0,0,41556,2,28,17,2097152,32768,1256,0,1
CNHL600.DLL,2359cb410a1a9e08af38ae6f0b58cc02,34404,28,4800,6,6,137104,608,4096,9,0,5,262144,320,712,0,1
VirusShare_d24bd5aae452fddd36be07181d0e3036,d24bd5aae452fddd36be07181d0e3036,332,0,0,0,5,0,0,176128,10,0,5,1048576,33024,265012,0,0
CodeHelper.exe,17e2eac0b1e1d8c972cd6ce17a3dd8ad,332,28,17400,0,4,0,0,8192,48,0,3,1048576,34144,46732,0,1
VirusShare_532fcce70f2dccc9a1fa9fd00026b7b9,532fcce70f2dccc9a1fa9fd00026b7b9,332,0,0,0,5,0,0,86016,10,0,4,1048576,33088,424,0,0
VirusShare_e1509a5ab2c4b998ae06f2df97e499b0,e1509a5ab2c4b998ae06f2df97e499b0,332,0,0,0,4,0,0,20480,7,0,4,1048576,0,84088,0,0
VirusShare_d8d5b808f215795b538c09f0f4381f90,d8d5b808f215795b538c09f0f4381f90,332,0,0,0,5,0,0,0,2,25,4,1048576,3,301808,0,0
VirusShare_6f959097826be1a65721dfa2b75a20f0,6f959097826be1a65721dfa2b75a20f0,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_be58c9a13138f0014607a1a366f12911,be58c9a13138f0014607a1a366f12911,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_e56d3cd76eae32b292580b407adc866b,e56d3cd76eae32b292580b407adc866b,332,0,0,0,4,184320,205,0,2,25,7,0,1,4096,0,0
VirusShare_3f6d6c0787e50e2273832ee73616b45b,3f6d6c0787e50e2273832ee73616b45b,332,0,0,170,4,0,0,4096,6,0,4,1048576,0,2604,0,0
VirusShare_cd7ccad9fb8d18666bd66e389619fc53,cd7ccad9fb8d18666bd66e389619fc53,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
Microsoft.TeamFoundation.Lab.Workflow.Activities.resources (3).dll,e110c08a05c86d9c276ed99278e6315e,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1408,0,1
VirusShare_678d3f8f9b596cc7fe8b7e2855453b05,678d3f8f9b596cc7fe8b7e2855453b05,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_3af67e3c283f63054343f3b20c5ba5c3,3af67e3c283f63054343f3b20c5ba5c3,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
rnano.exe,605082b2a6011e25f2572714114fc51e,34404,28,286720,0,4,0,0,313128,2,28,9,2097152,32768,1256,0,1
VirusShare_8a1ba486ff9a89d2bc09b51f1323c5c8,8a1ba486ff9a89d2bc09b51f1323c5c8,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
mqmigplugin (6).dll,353f99e66b949c202f6bf434600673ca,34404,28,5264,6,6,213088,168,4096,9,0,5,262144,320,4768,0,1
VirusShare_14b976921cb90db9653f21003f6288e0,14b976921cb90db9653f21003f6288e0,332,0,0,0,4,0,0,28672,6,0,5,1048576,0,4680,0,0
VirusShare_42702f6b7f2483569de1c4cf80e84621,42702f6b7f2483569de1c4cf80e84621,332,0,0,0,5,0,0,274432,9,0,7,1048576,32768,6672,0,0
TetheringIeProvider (2).dll,fcb7816f06a99a673ba3f3924aec9e10,34404,84,12960,10,10,14000,104,12560,14,10,6,262144,16736,1432,0,1
VirusShare_9a810d8ee55cbce4a8bc673906a1e288,9a810d8ee55cbce4a8bc673906a1e288,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
wxpr.dll,09ce90f78e02fc45606a95f257578bc9,332,28,4096,0,6,4128,52,0,14,10,2,1048576,1344,8660,0,1
VirusShare_e65d1841c25d0591c8cfe99330dd183f,e65d1841c25d0591c8cfe99330dd183f,332,0,0,0,4,0,0,12288,5,12,4,1048576,0,17060,0,0
VirusShare_fb59bb338ea9a767e18f0cd6825a4182,fb59bb338ea9a767e18f0cd6825a4182,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
kernel32 (3).dll,222a8e8ea615529b5025de5782830af1,34404,84,500048,10,10,569056,56136,475392,14,10,6,262144,16736,1312,0,1
mfvfw (2).dll,fe10c358c33f88ea7f8ca9ec9e493e4b,332,84,6256,10,10,28320,159,32768,14,10,5,262144,16704,992,0,1
WinSATAPI (6).dll,515f134de32dc12e69c8b2c3e1f4c4ca,332,28,5632,6,6,305696,166,4096,9,0,4,262144,320,113552,0,1
cmmigr (7).dll,073ba85a265d62fa64e703f28a82725e,332,28,4688,6,6,67024,181,4096,9,0,4,262144,320,1040,0,1
VirusShare_8543c27ffddfed7cb6f3604ce1bc829a,8543c27ffddfed7cb6f3604ce1bc829a,332,0,0,7,8,0,0,0,7,0,3,1048576,0,2532,0,0
MosResource (2).dll,b0d74f35e1ce888d4114e84ff24f5aeb,332,56,4096,10,10,0,0,0,14,10,2,262144,1344,407808,0,1
EP0NHF34.DLL,5fd8f0f584e4887aedd7e7e838e1d898,34404,28,4336,6,6,360832,415,4096,9,0,5,262144,64,944,0,1
Microsoft.VSDesigner.ni.dll,2568eae92ca4c536da7510dab3ea1a49,332,56,5090228,0,5,0,0,0,11,0,4,0,34112,1012,0,1
VirusShare_02bbe7b3c5c5c4c0efb31a6f544d12cc,02bbe7b3c5c5c4c0efb31a6f544d12cc,332,28,40960,0,5,32800,5915,45056,13,0,13,1048576,0,130667,0,0
VirusShare_f262eb0f9e089777af7e3e54c0cb0d93,f262eb0f9e089777af7e3e54c0cb0d93,332,0,0,0,4,0,0,16384,6,0,5,1048576,0,61440,0,0
VirusShare_ebab2f3e21c2355ea8aabae870e20fde,ebab2f3e21c2355ea8aabae870e20fde,332,0,0,0,5,0,0,581632,9,0,4,1048576,32768,2000,0,0
VirusShare_0e12dabda403f87f877bf949d8834b20,0e12dabda403f87f877bf949d8834b20,332,0,0,0,5,0,0,327680,9,0,4,1048576,32768,2496,0,0
VirusShare_d47368985dfa90df5c11052f2a3a482a,d47368985dfa90df5c11052f2a3a482a,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
7za.exe,60c48a2b09689474f1b0f5854a16cbac,332,0,0,0,4,0,0,438272,6,0,4,1048576,0,808,0,1
VirusShare_51cf5970ea3fe385bc126d00165ab1ad,51cf5970ea3fe385bc126d00165ab1ad,332,0,0,0,4,31440,71,4096,7,10,5,1048576,0,58888,0,0
VirusShare_40344a53aba2fb70886b03493f021061,40344a53aba2fb70886b03493f021061,332,0,0,0,4,64704,87,53248,8,0,5,1048576,0,19716,0,0
VirusShare_759d98d239c53285075e54a792520da0,759d98d239c53285075e54a792520da0,332,0,0,0,5,0,0,217088,9,0,8,1048576,32768,14072,0,0
VirusShare_044b101460bebc505260fda4260b9760,044b101460bebc505260fda4260b9760,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_77154191fb03c07e6824eb2e8474b9ab,77154191fb03c07e6824eb2e8474b9ab,332,0,0,0,4,0,0,0,11,0,6,1048576,33088,9584,0,0
VirusShare_50ac74f0f490c62dbdc994cd3a591a10,50ac74f0f490c62dbdc994cd3a591a10,332,0,0,0,4,0,0,4664,2,50,8,1048576,0,49852,0,0
VirusShare_94e97274476ebfc4a078092ecc8e1f9c,94e97274476ebfc4a078092ecc8e1f9c,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,167581,0,0
VirusShare_31ccd51806014fe5724d975d7f9ab2e0,31ccd51806014fe5724d975d7f9ab2e0,332,0,0,0,4,18160,77,16384,6,0,5,1048576,0,0,0,0
VSIXInstaller.exe,caf0e1686581dad32d9d7234d34ec380,332,28,299564,0,4,0,0,8192,48,0,3,1048576,34144,45696,0,1
amd64_microsoft-windows-netbt_31bf3856ad364e35_6.1.7601.17514_none_be8acdd10de3b1a6_netbtugc.exe_825f4f74,5daae56c12b54ca5ddc7dbe61fc965b8,34404,28,4800,6,6,0,0,4096,9,0,5,524288,33088,2088,0,1
UNIRES (7).DLL,33ca60aaa9d99cf8f14fa102ad10526a,34404,0,0,6,6,0,0,0,9,0,1,262144,64,761840,0,1
VirusShare_0ea95b718586785909229c81dc4909a8,0ea95b718586785909229c81dc4909a8,332,0,0,0,5,0,0,176128,9,0,4,8000000,32768,38608,0,0
VirusShare_cd25a59f0b4c7eb0762703d09e2f4306,cd25a59f0b4c7eb0762703d09e2f4306,332,0,0,0,4,0,0,0,0,57,3,1048576,0,264,0,0
VirusShare_e10858d83d6799ba8972294b2ba72e3d,e10858d83d6799ba8972294b2ba72e3d,332,0,0,10,5,382100,132,0,8,0,3,0,0,920,0,0
VirusShare_f0eafac8d56ec1a29cfbda80e661f58e,f0eafac8d56ec1a29cfbda80e661f58e,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_347891bd1d3b4daace04574d7301a416,347891bd1d3b4daace04574d7301a416,332,28,123552,0,5,0,0,122880,9,0,5,1048576,32768,59376,0,0
VirusShare_16db58dc11013f712f791756856a0ba7,16db58dc11013f712f791756856a0ba7,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
mspatcha (7).dll,a8b0034e88c3a99d03d53671e19477ac,332,84,6976,10,10,33600,610,40960,14,10,5,262144,16704,1008,0,1
System.Runtime.DurableInstancing (2).dll,045fc161f9b411b003e275e33558b4f6,332,28,144668,0,4,0,0,8192,48,0,3,1048576,34144,9400,0,1
VirusShare_93280d29e2fd8d98b92a3b37d094f9eb,93280d29e2fd8d98b92a3b37d094f9eb,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_1bd2294b8e42f286631de4911fe5bb2f,1bd2294b8e42f286631de4911fe5bb2f,332,0,0,0,4,0,0,4096,8,0,3,1048576,0,74376,0,0
CustomMarshalers.ni (2).dll,c04492e90839f2619dce5fe18ff4c55e,34404,28,335004,0,5,0,0,0,8,0,6,0,64,1120,0,1
VirusShare_2cd97c465ad8bb06da3ec861515282e0,2cd97c465ad8bb06da3ec861515282e0,332,0,0,0,4,0,0,20480,7,0,4,1048576,0,70080,0,0
VirusShare_a112164617f7ef0443d3d3fdd21fd830,a112164617f7ef0443d3d3fdd21fd830,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
mscorwks (2).dll,28b393514c6e9e62503e7865e3d8fa1a,34404,28,8384,8,5,9189360,3671,4096,8,0,6,1048576,320,1652,0,1
