Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses
332,0,0,6,4,0,0,28672,6,0,6,1048576,32768,37384,0
332,0,0,0,5,0,0,8192,9,0,5,1048576,32768,0,0
34404,28,4416,6,6,73120,113,4096,9,0,5,262144,320,1040,0
332,0,0,0,4,0,0,225856,2,50,3,1048576,0,0,0
34404,84,17456,10,10,19952,320,16656,14,10,6,262144,16736,1000,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1312,0
34404,84,444096,10,10,486208,4372,430528,14,10,7,262144,16736,34256,0
332,0,0,0,5,0,0,184320,9,0,6,1048576,0,4056,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
34404,84,13312,10,10,0,0,24576,14,10,8,262144,16736,1128,0
332,0,0,0,4,0,0,0,6,0,3,1048576,0,32940,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,4,0,0,65793,2,50,5,1048576,0,227740,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1100,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1248,0
332,0,0,0,4,0,0,4868,2,50,11,1048576,0,49852,0
332,0,0,0,5,0,0,0,9,0,4,1048576,33088,17232,0
34404,0,0,9,5,0,0,0,9,0,1,1048576,64,52968,0
34404,56,776400,10,10,872384,54415,704512,12,10,6,262144,16736,1048,0
34404,84,136928,5,6,150304,24336,126976,14,0,7,1048576,352,1280,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0
332,0,0,0,4,0,0,0,2,25,3,1048576,0,28656,0
332,28,31572,0,5,0,0,0,11,0,3,0,34112,1260,0
34404,84,8944,10,10,10080,140,8464,14,10,6,262144,16736,1008,0
34404,84,28736,10,10,32032,252,25120,14,10,7,262144,16736,8656,0
332,28,81920,0,11,81948,4748,94208,36,27,10,1048576,0,1964,0
332,0,0,10,10,326480,100,0,5,0,3,0,0,2692,0
34404,84,81392,10,10,93376,172,73768,14,10,7,262144,16736,1056,0
332,84,27456,10,10,116048,403,122880,14,10,6,262144,16704,3896,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,4,0,0,0,2,25,6,0,1,512,0
332,56,4096,10,10,0,0,0,14,10,2,262144,1344,5855472,0
332,0,0,0,5,0,0,36864,10,0,4,1048576,32768,15508,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,56,4096,10,10,4320,1125,0,14,0,2,262144,1344,1016,0
332,84,130864,10,10,545392,233,720896,14,10,5,262144,16704,1112,0
34404,84,49440,10,10,51712,400,44176,14,10,6,262144,16736,1040,0
332,28,8432,6,6,27728,164,8192,9,0,5,262144,320,1024,0
34404,28,4688,6,6,23136,170,4096,9,0,5,262144,320,1040,0
332,28,374912,0,5,0,0,372736,9,0,6,1048576,33088,401360,0
332,0,0,0,5,0,0,266240,9,0,6,1048576,32768,6672,0
332,84,4096,10,10,4352,1351,0,14,10,2,262144,1344,1008,0
332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,4728,0
332,56,303872,0,6,0,0,303104,12,10,5,1048576,33088,1074296,0
332,0,0,0,4,0,0,0,5,12,3,1048576,0,172,0
34404,28,1112432,0,5,1484272,83,1110016,9,0,7,1048576,320,1436,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
452,84,4096,10,10,4352,272,0,14,10,2,262144,320,1008,0
332,0,0,0,5,0,0,16384,9,0,11,1048576,0,3112,0
332,84,81904,10,6,0,0,90112,12,10,5,1048576,49472,1900,0
34404,84,4096,10,10,4192,1144,0,14,10,2,262144,352,1008,0
34404,56,4096,10,10,0,0,0,14,10,2,262144,352,18720,0
34404,28,4464,6,6,30688,249,4096,9,0,5,262144,64,976,0
332,0,0,8,9,0,0,0,8,0,6,1048576,0,25036,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,848,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1200,0
34404,84,233104,10,10,251888,232,201160,14,10,7,262144,16736,1080,0
332,0,0,0,5,0,0,12288,9,0,5,1048576,0,6912,0
332,0,0,0,5,0,0,57344,9,0,5,1048576,32768,161496,0
332,0,0,0,4,0,0,0,2,25,10,1048576,0,62676,0
332,0,0,0,4,0,0,0,6,0,3,1048576,0,768,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1344,0
332,0,0,7,10,0,0,0,7,0,8,1048576,0,99628,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0
34404,56,4515252,21315,6,0,0,4096,9,0,5,524288,33088,26800,0
332,0,0,0,4,0,0,8192,9,0,5,1048576,0,388096,0
332,56,135328,0,4,136368,174,135168,5,12,5,1048576,0,864,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0
332,0,0,7,10,301588,116,0,7,0,3,0,0,2376,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
34404,28,4832,6,6,0,0,4096,9,0,5,524288,33088,2632,0
332,0,0,7,8,0,0,0,8,0,8,1048576,0,12624,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3152,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1264,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1304,0
332,112,8352,0,6,0,0,8192,14,0,6,1048576,320,1552,0
332,28,91788,0,4,0,0,8192,48,0,3,1048576,34144,1408,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1160,0
332,0,0,0,4,0,0,322684,2,50,7,1048576,0,37040,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0
332,0,0,0,5,0,0,32768,9,0,11,1048576,0,3840,0
332,0,0,10,9,0,0,0,6,0,10,1048576,0,97928,0
332,0,0,0,4,0,0,0,7,10,3,1048576,0,0,0
332,0,0,0,4,0,0,0,8,0,5,1048576,0,144812,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,84,56480,10,10,403184,165,409600,14,10,5,262144,16704,66152,0
34404,28,4688,6,6,0,0,4096,9,0,5,524288,33088,77368,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,0,0,0,4,0,0,33868,2,50,4,1048576,0,1608,0
332,28,8576,6,6,0,0,4096,9,0,4,262144,33088,5759136,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1168,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1392,0
332,28,71204,0,4,0,0,8192,48,0,3,1048576,34144,1312,0
332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0
332,28,70176,0,4,0,0,69632,8,0,5,1048576,0,1456,0
332,28,12464,0,5,14416,314,12288,10,0,5,1048576,320,920,0
332,0,0,0,4,0,0,121160,2,50,7,1048576,0,2636,0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,76360,0
332,84,95952,10,10,1469904,176,1495040,14,10,6,262144,16704,30808,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0
34404,84,39168,10,10,41296,168,36200,14,10,6,262144,16736,1152,0
332,28,6748,0,4,0,0,4096,6,0,3,1048576,0,11429,0
332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0
332,0,0,0,5,0,0,4096,9,0,7,1048576,1024,12984,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,0,0,0,4,0,0,0,1,25,4,1048576,0,507265,0
332,0,0,0,4,0,0,8192,6,0,4,1048576,0,1968,0
332,28,5792,6,6,145344,164,4096,9,0,4,262144,320,329576,0
332,0,0,0,4,0,0,0,2,25,3,1048576,0,144384,0
34404,28,4512,6,6,21696,107,4096,9,0,5,262144,64,920,0
332,0,0,0,5,0,0,0,10,0,4,4194304,32768,140248,0
332,0,0,8,9,0,0,0,9,0,6,1048576,0,32480,0
332,84,23280,10,10,143760,420,163840,14,10,6,262144,16704,31128,0
332,28,86016,0,13,36864,4988,86044,41,34,11,1048576,0,2766,0
332,56,95712,0,6,116208,233,94208,12,0,5,1048576,320,2704,0
332,0,0,0,4,65184,81,61440,8,0,7,1048576,64,1052,0
332,84,10656,10,10,25696,183,32768,14,10,5,262144,16704,1032,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1264,0
34404,84,821904,0,6,1041952,248,700416,14,10,8,1048576,16736,76656,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1144,0
332,84,4096,10,10,4352,986,0,14,10,2,262144,1344,1008,0
332,28,4096,6,6,4128,688,0,9,0,2,262144,1344,1008,0
332,0,0,0,4,31776,71,4096,7,10,5,1048576,0,58888,0
332,84,20320,10,10,254912,161,278528,14,10,5,262144,16704,5968,0
332,0,0,0,4,0,0,255276,2,50,6,1048576,0,7132,0
452,84,9872,10,10,0,0,61440,14,10,6,262144,49472,3072,0
332,84,247728,6,6,282528,203,221184,12,10,5,262144,320,436808,0
332,0,0,9,6,208896,128,0,6,2,8,0,0,9988,0
332,0,0,0,4,0,0,260400,2,50,4,1048576,0,1636,0
332,0,0,0,5,0,0,0,10,0,3,1048576,33088,32424,0
332,28,4656,0,4,39584,4251,57800,8,0,6,1048576,0,0,0
34404,28,4720,6,6,58848,288,4096,9,0,5,262144,64,1024,0
34404,84,274400,10,10,330976,524,255016,14,10,7,262144,16736,31816,0
332,0,0,0,5,66175,132,74613,26,18,8,1048576,0,1658,0
332,0,0,0,4,0,0,0,0,57,2,0,1,174,0
332,0,0,0,4,0,0,15060,2,50,7,1048576,0,1636,0
34404,84,96032,10,10,103328,104,81728,14,10,5,262144,16736,0,0
332,28,4464,6,6,64656,1147,4096,9,0,4,262144,320,1024,0
34404,56,4096,10,10,0,0,0,14,10,2,262144,352,1288,0
34404,84,1355664,0,6,1699488,128,1142784,14,10,6,1048576,16736,16,0
34404,84,214624,10,10,216192,152,157728,14,10,7,262144,16736,1152,0
332,0,0,0,4,0,0,0,0,57,2,0,1,174,0
34404,84,4112,10,10,4368,1118,0,14,10,2,262144,352,1008,0
332,28,1058384,0,6,1471232,324778,1056768,12,0,5,1048576,320,1412,1
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,56,352744,8,5,282864,70,4096,8,0,4,1048576,64,1616,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,5,0,0,0,2,25,4,1048576,3,57272,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
34404,84,15227568,0,6,16278256,1356788,12087296,14,0,8,1048576,352,101296,1
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1016,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,84,12224,10,10,175568,689,188416,14,10,6,262144,16704,1288,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0
332,28,20828,0,5,0,0,0,11,0,3,0,34112,1132,0
332,0,0,0,4,0,0,0,0,57,2,1048576,0,264,0
34404,28,7888,6,6,1557296,162,4096,9,0,5,262144,320,25800,0
34404,84,425456,10,10,496992,4468,365632,14,10,7,262144,16736,1552,0
332,0,0,0,1,0,0,176476,2,18,4,4096,0,0,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,992,0
332,56,4384,5,5,0,0,4096,5,12,4,262144,32768,1404,0
332,0,0,0,4,0,0,188988,2,50,7,1048576,0,1932,0
332,0,0,0,5,0,0,12288,9,0,5,1048576,32768,2496,0
332,0,0,0,4,0,0,8192,11,0,2,1048576,34112,0,0
332,28,33032,0,4,0,0,8192,48,0,3,1048576,34144,1384,0
332,0,0,0,4,0,0,790528,6,0,6,1048576,33024,55360,0
332,0,0,0,4,31440,71,4096,7,10,5,1048576,0,58888,0
34404,0,0,0,4,70704,162,49152,8,0,6,1048576,352,1984,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1464,0
34404,84,65648,10,10,72304,164,57400,14,10,6,262144,16736,5640,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
34404,28,5664,6,6,245488,107,4096,9,0,6,262144,64,13252,0
332,84,15728,10,10,202368,163,212992,14,10,5,262144,16704,22096,0
332,0,0,0,4,0,0,24576,8,0,4,1048576,20,256,0
332,28,4464,6,6,32832,189,4096,9,0,4,262144,320,1032,0
332,28,1297952,0,4,0,0,8192,48,0,3,1048576,34144,1432,0
332,0,0,0,4,0,0,0,5,12,3,1048576,0,172,0
332,28,4704,6,6,0,0,4096,9,0,4,262144,33088,3496,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
34404,84,4096,10,10,4192,656,0,14,10,2,262144,352,1008,0
332,0,0,0,4,0,0,20480,7,0,4,1048576,0,84088,0
332,0,0,0,4,0,0,0,0,57,2,0,1,174,0
332,0,0,8,5,0,0,0,8,0,2,1048576,1024,5436,0
332,28,41228,0,4,0,0,8192,8,0,3,1048576,1344,6468,0
332,0,0,0,5,0,0,0,92,198,4,1048576,0,0,0
34404,84,79904,0,5,0,0,57344,14,0,8,1048576,33120,431104,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,4,0,0,8192,5,12,4,1048576,0,1095224,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,976,0
332,0,0,0,5,0,0,36864,9,0,4,1048576,33088,0,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1288,0
332,0,0,0,4,0,0,53248,6,0,5,1048576,0,1568,0
34404,28,5552,6,6,107920,104,4096,9,0,5,262144,64,1248,0
332,0,0,0,4,0,0,52428,2,50,5,1048576,0,152988,0
332,28,28672,0,4,36880,389,156784,8,0,6,1048576,64,1000,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,4,0,0,326212,2,50,4,1048576,0,37040,0
332,0,0,0,4,0,0,8192,6,0,4,1048576,0,1968,0
332,0,0,0,4,0,0,17440,6,0,5,1048576,0,0,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,5,0,0,139264,9,0,5,1048576,32768,60176,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,84,47200,0,6,65536,201,49152,14,10,5,1048576,320,55544,0
332,84,53408,10,10,356320,438,368640,14,10,6,262144,16704,2320704,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1176,0
332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,4728,0
332,28,76224,0,5,0,0,69632,9,0,5,1048576,33088,107816,0
332,56,1297272,0,5,0,0,0,11,0,4,0,34112,1356,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1408,0
332,0,0,0,5,0,0,24576,10,0,8,1048576,32768,57952,0
332,0,0,0,4,0,0,8192,5,12,4,1048576,0,201432,0
332,0,0,0,4,24400,74,4096,7,0,3,1048576,0,64088,0
332,0,0,0,4,0,0,20752,2,50,10,1048576,0,49852,0
332,0,0,0,4,0,0,278780,2,50,6,1048576,0,9724,0
332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,0,0,0,4,24176,80,4096,7,0,3,1048576,0,399256,0
332,56,55776,0,6,0,0,49152,14,10,7,1048576,33088,386588,0
332,28,4160,10,5,159840,154,180812,10,0,6,1048576,33088,52744,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1568,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,84,23104,10,10,201168,5409,217088,14,10,6,262144,16704,1040,0
34404,56,4096,10,10,4192,283,0,12,10,2,262144,352,1000,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0
34404,84,210512,10,10,219344,1076,194512,14,10,7,262144,16736,15160,0
34404,84,78464,10,10,85632,112,52456,14,10,6,262144,16736,1000,0
34404,28,5008,6,6,65840,3790,4096,9,0,5,262144,320,1032,0
332,0,0,0,5,0,0,8192,9,0,7,1048576,0,19184,0
332,0,0,0,4,24400,74,4096,7,0,3,1048576,0,64088,0
34404,0,0,0,5,0,0,0,10,0,1,1048576,320,7112,0
332,84,7696,10,10,7600,84,0,14,10,3,262144,17728,1072,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,4,0,0,172012,2,50,7,1048576,0,2636,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0
332,84,46864,10,10,380800,148,389120,14,10,6,262144,16704,14224,0
332,56,252044,0,4,0,0,8192,48,0,3,1048576,34144,28240,0
34404,56,4096,10,10,0,0,0,14,10,2,262144,352,78264,0
332,0,0,0,5,18064,118,4096,9,0,4,1048576,0,36104,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1080,0
332,0,0,0,5,0,0,8192,9,0,5,1048576,32768,9816,0
332,0,0,0,5,0,0,4096,9,0,5,1048576,0,2096,0
332,28,65680,0,4,66768,70,65536,8,0,5,1048576,0,2008,0
34404,84,74016,0,6,0,0,45056,14,10,6,1048576,352,2644,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0
34404,56,1415472,0,5,0,0,0,11,0,4,0,33088,1178,0
332,0,0,22,4,0,0,0,6,0,2,1048576,0,74940,0
332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,4728,0
332,0,0,0,4,0,0,405896,2,50,4,1048576,0,37040,0
332,1,0,0,1,0,131072,147456,164,1,4,1048576,0,7937,0
332,0,0,0,4,0,0,326588,2,50,7,1048576,0,37040,0
34404,28,5600,6,6,245040,100,4096,8,0,5,262144,0,18536,0
34404,56,960512,10,6,1108496,14420,753664,14,12,6,1048576,16736,9288,0
34404,28,4608,6,6,20064,90,4096,9,0,5,262144,320,1096,0
332,0,0,0,4,0,0,16384,8,0,4,1048576,0,58904,0
332,84,798620,0,6,1089536,180,802816,14,10,6,1048576,320,20224,0
332,0,0,0,5,0,0,12288,9,0,4,1048576,0,62184,0
34404,0,0,0,4,0,0,8192,11,0,3,4194304,34112,792,0
332,0,0,8,10,0,0,0,6,0,3,1048576,0,2448,0
332,0,0,0,4,0,0,51528,2,50,5,1048576,0,1716,0
332,84,6560,10,10,0,0,28672,14,10,5,262144,49472,2112,0
332,0,0,0,4,0,0,0,9,2,7,1048576,0,0,0
34404,84,84032,10,10,95744,464,73008,14,10,7,262144,16736,1016,0
332,84,8960,10,10,30112,110,36864,14,10,6,262144,16704,992,0
332,28,841808,0,4,0,0,8192,8,0,3,1048576,1344,1240,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1108,0
34404,28,5376,6,6,144448,126,4096,9,0,5,262144,320,67928,0
332,0,0,0,4,0,0,0,0,0,5,1048576,0,184,0
332,0,0,0,5,0,0,0,10,0,4,4194304,32768,140248,0
34404,28,20480,0,4,36864,143,41328,2,28,10,2097152,0,0,0
332,0,0,0,5,0,0,200704,9,0,6,1048576,0,2824,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,9,6,259880,128,0,6,2,3,0,0,5624,0
332,84,108016,6,6,113952,204,102400,12,10,5,1048576,320,63056,0
332,0,0,0,5,0,0,0,2,25,4,1048576,3,304944,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1312,0
332,0,0,0,4,0,0,0,8,0,5,1048576,0,1047800,0
332,0,0,0,4,0,0,98304,5,12,5,1048576,0,4208,0
34404,84,134316,0,6,196608,250,135168,14,10,6,1048576,16736,0,0
332,0,0,0,4,0,0,303104,6,7,6,1048576,0,23024,0
332,0,0,6,9,0,0,0,7,0,3,1048576,0,3264,0
332,56,627072,0,6,722304,8836,626688,12,0,5,1048576,320,1768,0
332,28,37120,0,4,0,0,36864,7,0,4,1048576,0,66384,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1432,0
332,0,0,6,9,0,0,0,0,0,3,1048576,32768,1016,0
332,0,0,0,5,0,0,8192,9,0,6,1048576,1024,2640,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1000,0
34404,84,8912,10,10,0,0,8464,14,10,6,524288,49504,75584,0
332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0
34404,28,5024,1,6,55184,261,4096,9,0,5,262144,320,46264,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1368,0
332,0,0,4,4,0,0,4096,6,0,3,1048576,0,56068,0
332,28,16864,0,4,0,0,16384,8,0,5,1048576,0,1268,0
332,84,7696,10,10,7600,84,0,14,10,3,262144,17728,1056,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,856,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,84,7312,10,10,34448,172,40960,14,10,5,262144,16704,4224,0
34404,28,5264,6,6,3460752,79,4096,9,0,5,262144,64,1096,1
332,28,944804,0,4,0,0,8192,48,0,3,1048576,34144,1396,0
332,0,0,7,4,0,0,40960,6,0,4,1048576,0,21040,0
332,0,0,7,5,386016,144,0,6,0,3,0,0,792,0
332,56,4096,10,6,0,0,0,14,12,2,1048576,320,23664,0
34404,28,96104,0,4,0,0,0,48,0,2,4194304,34144,1252,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1288,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1472,0
34404,56,4096,10,10,0,0,0,14,10,2,262144,352,146400,0
34404,28,5872,6,6,2764480,3039,4096,9,0,5,262144,64,1360,0
332,0,0,0,4,0,0,184572,2,50,16,1048576,0,49852,0
332,0,0,0,4,0,0,16384,7,10,6,1048576,0,11236,1
332,28,41232,0,4,0,0,40960,8,0,6,1048576,0,23216,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,1344,1228,0
332,28,57376,0,4,0,0,8192,8,0,3,1048576,1344,1216,0
332,56,15920,0,4,0,0,8192,48,0,3,1048576,34144,1296,0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1216,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1392,0
332,0,0,1,4,0,0,0,2,4,7,2097152,0,227840,0
332,84,78304,10,10,1727408,5588,1748992,14,10,6,262144,16704,297912,1
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,5,0,0,208896,9,0,8,1048576,32768,25200,0
34404,84,96992,10,10,108016,144,85000,14,10,7,262144,16736,1016,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
34404,28,4640,6,6,33936,71,4096,9,0,5,262144,64,1627136,1
332,0,0,0,4,0,0,0,0,57,2,0,1,174,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,28,6112,6,6,1288816,7779,4096,9,0,4,262144,320,186592,0
332,0,0,0,4,0,0,289392,2,50,6,1048576,0,7132,0
332,0,0,0,4,68378,204,0,0,35,3,1048576,0,62936,1
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1208,0
332,0,0,0,4,0,0,32768,7,0,4,1048576,0,174376,0
332,28,82032,0,4,82640,76,81920,7,10,6,1048576,0,13112,1
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,16576,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,784,0
332,56,4096,10,10,4368,2390,0,12,10,2,262144,1344,1016,0
332,56,5829904,0,6,6475584,400,4689920,14,10,7,1048576,33088,15990520,0
332,0,0,0,4,0,0,0,5,12,4,1048576,0,112764,0
332,0,0,0,4,0,0,0,0,57,2,0,1,174,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0
332,28,4096,0,5,208896,135,252448,73,0,10,1048576,0,6354,0
332,0,0,0,4,0,0,0,2,25,6,0,1,512,0
332,56,4096,10,10,4368,1520,0,12,10,2,262144,1344,1000,0
332,84,178736,5,6,185040,31540,163840,14,0,7,1048576,320,1280,0
34404,28,4480,6,6,0,0,4096,9,0,5,524288,33088,90872,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1072,0
332,0,0,0,5,0,0,262144,9,0,5,1048576,32768,6672,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,4,0,0,8192,6,0,5,1048576,0,255592,0
332,0,0,0,5,0,0,323584,10,0,6,1048576,33088,285248,1
332,0,0,0,4,0,0,24576,6,0,4,1048576,0,19836,1
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
34404,84,178944,10,10,185168,784,173040,14,10,7,262144,16736,3496,0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0
332,0,0,0,5,0,4369,65536,10,0,4,1048576,32785,488524,0
332,0,0,9,8,0,0,0,9,0,6,1048576,0,26808,0
332,28,13496,0,4,0,0,8192,48,0,3,1048576,34144,988,0
332,0,0,0,5,0,0,16384,10,0,4,1048576,33088,19708,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,4,0,0,81920,6,0,3,1048576,0,107532,0
332,28,218016,0,5,0,0,217088,9,0,4,1048576,33024,39264,0
332,84,189552,10,10,699056,2221,716800,14,10,6,262144,16704,6360,0
332,0,0,0,5,0,0,204800,9,0,7,1048576,0,2824,0
332,0,0,1,4,0,0,4096,6,0,4,1048576,0,10328,0
332,0,0,0,4,0,0,0,2,25,8,1048576,0,326960,0
332,0,0,0,5,0,0,4096,9,0,6,1048576,0,6912,0
332,0,0,0,4,0,0,8192,5,12,4,1048576,0,234036,0
332,0,0,6,5,0,0,0,9,0,10,1048576,33088,9584,0
332,28,167936,0,8,267340,91,49152,35,26,11,1048576,0,1932,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1032,0
332,28,71544,0,4,0,0,8192,11,0,3,1048576,34112,1336,0
332,0,0,0,4,185228,196,0,2,25,3,0,1,488,0
332,28,147456,1,4,0,0,176772,2,25,8,2097152,32768,1256,0
332,0,0,0,4,0,0,106496,6,0,4,1048576,0,15568,0
332,28,282144,0,5,0,0,0,8,0,5,0,1344,1424,0
332,0,0,0,5,0,0,200704,9,0,6,1048576,0,2824,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,28,40960,0,5,32768,6125,45056,13,0,13,1048576,0,126740,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
34404,28,5072,6,6,75744,179,4096,9,0,5,262144,320,2120,0
332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,43176,1
34404,84,23440,10,10,0,0,20944,14,10,6,524288,49504,2208,0
332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1216,0
332,0,0,0,5,0,0,0,10,0,3,1048576,33088,10572,0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0
34404,56,4096,10,6,0,0,0,14,12,2,1048576,352,6216,0
332,0,0,0,4,16777216,1,37724,2,50,5,1048576,0,11624,0
332,28,4432,5,5,0,0,4096,6,20,4,262144,34816,4488,0
